ID1,CASEID,QCOL93,Q1035NO,Q1036N,Q1037M,Q1037P,Q1037O,Q1040A,Q1040B,Q1040C,Q1040D,Q1040E,Q1040F,Q1040G,Q1040H,Q1040I,Q1040X
2021,      114006801  2,1,2,Y, , , , , , , , , , , , , 
2021,      114007101  1,1,4,A,BC, , ,2,2, , , , , , , , 
2021,      114009601  1,1,2,A,B, , , , , , , , , , , , 
2021,      114100501  1,1,2,A,CEK, , , , , , , , , , , , 
2021,      114100901  2,1,3,AB,BE,BE, , , , , , , , , , , 
2021,      114105601  2,1,1,A,BK, , , , , , , , , , , , 
2021,      114108201  1,1,2,AB,B,B, , , , , , , , , , , 
2021,      114200901  2,1,2,Y, , , , , , , , , , , , , 
2021,      114203801  4,1,1,A,CK, , , , , , , , , , , , 
2021,      114205501  1,1,2,Y, , , , , , , , , , , , , 
2021,      114206201  2,1,4,A,IK, , , , , , , , , , , , 
2021,      114206201  2,2,3,A,IK, , , , , , , , , , , , 
2021,      114207701  2,1,2,AB,ABCK,ABCK, , , , , , , , , , , 
2021,      114207701  2,2,1,AB,ABCK,ABCK, , , , , , , , , , , 
2021,      114208201  2,1,1,A,BK, , , , , , , , , , , , 
2021,      114208901  2,1,1,AB,K,BK, , , , , , , , , , , 
2021,      114300601  2,1,2,A,K, , , , , , , , , , , , 
2021,      114301101  2,1,7,A,CK, , , , , , , , , , , , 
2021,      114301601  1,1,2,AB,ABCK,BK, ,1,1,2, , , , ,2, , 
2021,      114303801  1,1,3,A,CK, , , , , , , , , , , , 
2021,      114402401  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      114402901  1,1,6,Y, , , ,2, , , , , , , , , 
2021,      114402901  1,2,5,AB,B,BK, ,1, , , , , , , , , 
2021,      114404401  1,1,3,ABD,C,BC,C, , , , , , , , , , 
2021,      114405701  1,1,3,B, ,B, , , , , , , , , , , 
2021,      114409101  1,1,6,Y, , , , ,2, , , , , , , , 
2021,      114500701  4,1,3,AB,BE,B, , ,2, , , , , , , , 
2021,      114501301  1,1,6,AB,K,K, , , , , , , , , , , 
2021,      114503701  2,1,2,AB,K,AK, , , , , , , , , , , 
2021,      114506901  3,1,1,A,K, , , , , , , , , , , , 
2021,      114507801  2,1,4,AB,C,C, ,2,2,2,2, , , , , , 
2021,      114605501  2,1,4,AB,ABCK,BCK, , , , , , , , , , , 
2021,      114610901  1,1,3,A,CE, , ,1,1, , , , , , , , 
2021,      114611001  1,1,1,A,BCK, , ,1,1,1,1, , , , , , 
2021,      114700801  1,1,1,Y, , , , , , , , , , , , , 
2021,      114702901  1,1,4,Y, , , , , , , , , , , , , 
2021,      114702901  1,2,3,A,C, , , , , , , , , , , , 
2021,      114703401  1,1,1,A,IK, , ,1, , , , , , , , , 
2021,      114703901  1,1,1,A,ABCEK, , , , , , , , , , , , 
2021,      114704001  3,1,3,Y, , , , , , , , , , , , , 
2021,      114704301  4,1,1,Y, , , , , , , , , , , , , 
2021,      114705301  1,1,4,A,BCE, , , , , , , , , , , , 
2021,      114705501  2,1,2,AB,ABCK,BCK, ,2,2, , , , , , , , 
2021,      114705901  2,1,1,A,CK, , ,2, , , , , , , , , 
2021,      114801401  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      114801401  2,2,1,AB,AK,AK, , , , , , , , , , , 
2021,      114801501  2,1,4,AB,BC,BC, , , , , , , , , , , 
2021,      114801501  2,2,3,AB,BC,ABC, , , , , , , , , , , 
2021,      114803101  2,1,5,A,BCK, , , ,2, , , , , , , , 
2021,      114803201  2,1,6,AB,BCK,CK, , , , , , , , , , , 
2021,      114803601  2,1,3,AB,ABCK,ABCK, ,1,1,1,1,1, ,2,2,2, 
2021,      114803901  2,1,1,AB,ABK,ABK, , , , , , , , , , , 
2021,      114804001  1,1,1,AB,ABCFK,ABCFK, , , , , , , , , , , 
2021,      114905301  1,1,4,AB,BCK,ABCK, ,2,2,2,2, , , , , , 
2021,      114905401  2,1,5,A,EK, , ,2,2, ,2, , , , , , 
2021,      114905801  2,1,2,A,CK, , ,1, , , , , , , , , 
2021,      114906001  1,1,4,A,CIK, , , , , , , , , , , , 
2021,      114906201  2,1,2,A,ABCK, , , , , , , , , , , , 
2021,      114907601  2,1,1,A,BK, , , , ,2, , , , , , , 
2021,      115001101  2,1,3,AB,BCK,ABCEK, , , , , , , , , , , 
2021,      115001301  2,1,4,Y, , , ,2,2,2,2, , , , , , 
2021,      115001401  2,1,2,Y, , , , , , , , , , , , , 
2021,      115001401  2,2,1,A,AIK, , , , , , , , , , , , 
2021,      115001801  2,1,1,A,CGK, , , , , , , , , , , , 
2021,      115002001  1,1,2,A,AGK, , , , , , , , , , , , 
2021,      115002801  2,1,3,AB,BCK,ABCEK, ,2,2,2,2,2, , ,2, , 
2021,      115003001  8,1,2,AB,ABCEK,BCEK, ,1,1,1, , , , , , , 
2021,      115105401  4,1,1,AC,AK, ,AK,2,2,2, , , , , , , 
2021,      115105601  2,1,4,AB,B,BC, , , , , , , , , , , 
2021,      115105601  2,2,3,AB,B,BC, , , , , , , , , , , 
2021,      115105701  1,1,4,Y, , , , , , , , , , , , , 
2021,      115105701  1,2,3,AB,BK,BK, , , , , , , , , , , 
2021,      115105801  2,1,10,AB,BK,BK, ,2,2,2,2, , , , , , 
2021,      115105801  2,2,9,AB,BK,BK, ,2,2,2,2, , , , , , 
2021,      115105901  1,1,1,ABC,B,B,BK, , , , , , , , , , 
2021,      115111601  1,1,3,A,C, , , , , , , , , ,2,2, 
2021,      115111801  2,1,4,A,B, , , , , , , , , , , , 
2021,      115202101  2,1,5,A,GK, , , , , , , , , , , , 
2021,      115202401  2,1,4,AB,ABCEK,ABCEK, ,1, ,1, , , , , , , 
2021,      115202501  1,1,3,A,K, , , , , , , , , , , , 
2021,      115207001  2,1,2,AB,BCK,BCK, ,2, , , , , , , , , 
2021,      115207101  2,1,2,A,K, , , , , , , , , , , , 
2021,      115207201  2,1,3,AB,BCK,ABCEK, ,2, , , , , , , , , 
2021,      115207301  1,1,3,A,K, , , , , , , , , , , , 
2021,      115207301  1,2,2,A,K, , , , , , , , , , , , 
2021,      115207401  1,1,3,AB,BC,ABCE, , , , , , , , , , , 
2021,      115210001  1,1,5,A,AK, , , ,2, , , , , , , , 
2021,      115210001  1,2,4,A,AK, , , ,2, , , , , , , , 
2021,      115210201  2,1,3,A,AK, , , , , , , , , , , , 
2021,      115210401  2,1,2,A,AK, , , , , , , , , , , , 
2021,      115304601  1,1,1,AB,B,B, , , , , , , , , , , 
2021,      115304801  1,1,3,A,ABK, , ,2,2, , , , , , , , 
2021,      115306401  1,1,3,A,BE, , , ,2, , , , , , , , 
2021,      115307201  4,1,2,AC,B, ,BK, , , , , , , , , , 
2021,      115307201  4,2,1,AC,ABC, ,BCK, , , , , , , , , , 
2021,      115307301  3,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      115307401  1,1,4,Y, , , ,2, , , , , , , , , 
2021,      115307501  1,1,7,AB,B,AB, ,1,1,1,1, , , ,2,2, 
2021,      115403001  2,1,3,AB,K,K, , , , , , , , , , , 
2021,      115403201  2,1,3,AB,K,K, , , , , , , , , , , 
2021,      115403201  2,2,2,AB,K,K, , , , , , , , , , , 
2021,      115403401  2,1,3,A,K, , , , , , , , , , , , 
2021,      115403901  1,1,4,AB,BCK,BCK, , , , , , , , , , , 
2021,      115501701  1,1,1,AX,BK, ,B, , , , , , , , , , 
2021,      115501901  1,1,3,AC,B, ,B, , , , , , , , , , 
2021,      115502201  1,1,3,AB,BEK,BK, ,1, , , , , , , , , 
2021,      115502201  1,2,2,AB,BEK,BK, ,1, , , , , , , , , 
2021,      115504801  2,1,3,ABD,BK,B,K,2,2, ,2,2, , ,2,2, 
2021,      115505001  2,1,6,AB,K,K, , , , , , , , , , , 
2021,      115604001  2,1,2,A,BK, , ,1,1,1, , , , , , , 
2021,      115605101  1,1,2,A,B, , , ,2, , , , , , , , 
2021,      115700301  2,1,8,Y, , , ,1,1,2,2, , , , , , 
2021,      115700301  2,2,7,AB,E,B, ,1,1,1,1, , , , , , 
2021,      115701301  1,1,2,A,K, , , , , , , , , , , , 
2021,      115702001  2,1,2,Y, , , ,1,1,1, , , , , , , 
2021,      115702701  2,1,6,AB,BK,BK, , , , , , , , , , , 
2021,      115702701  2,2,5,AB,K,K, , , , , , , , , , , 
2021,      115703901  1,1,2,A,B, , , , , , , , , , , , 
2021,      115706401  1,1,3,A,BE, , ,2,2, , , , , , , , 
2021,      115706701  2,1,2,AF,BC, ,B, , , , , , , , , , 
2021,      115707901  1,1,3,A,K, , , , , , , , , , , , 
2021,      115707901  1,2,2,A,EK, , , , , , , , , , , , 
2021,      115708701  2,1,2,A,B, , ,1,1,1, , , , , , , 
2021,      115802801  2,1,5,A,K, , ,1,1,1,1, , , , , , 
2021,      115802801  2,2,4,A,AK, , ,1,1,1,1, , , , , , 
2021,      115805001  2,1,2,AB,BCEK,BCEK, ,1, , , , , , , , , 
2021,      115805101  1,1,1,A,CGK, , , , , , , , , , , , 
2021,      115805301  2,1,2,A,CK, , , , , , , , , , , , 
2021,      115805601  2,1,3,A,BCK, , , , , , , , , , , , 
2021,      115900301  2,1,3,AB,ABC,B, ,1, , , , , , , , , 
2021,      115905701  2,1,2,A,ABC, , , , , , , , , , , , 
2021,      115908001  1,1,2,AC,ABC, ,ABC,1, , , , , , , , , 
2021,      115908601  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      115911001  4,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      116001301  2,1,1,A,BK, , , , , , , , , , , , 
2021,      116004001  2,1,1,AB,BC,BC, , , , , , , , , , , 
2021,      116004501  2,1,4,A,B, , , , , , , , , , , , 
2021,      116004801  2,1,1,A,BK, , , , , , , , , , , , 
2021,      116100101  1,1,2,AB,AB,AB, ,2,2,2,2, , , , , , 
2021,      116101201  5,1,1,AB,AB,AB, , , , , , , , , , , 
2021,      116101701  1,1,2,A,AB, , , , , , , , , , , , 
2021,      116103601  2,1,2,AB,AB,B, , , , , , , , , , , 
2021,      116110001  2,1,3,D, , ,K,2,2,2, , , , , , , 
2021,      116201101  3,1,1,A,B, , , , , , , , , , , , 
2021,      116202801  1,1,2,A,AB, , , , , , , , , , , , 
2021,      116203101  4,1,1,A,BC, , ,2, , , , , , , , , 
2021,      116203901  4,1,2,A,K, , , , , , , , , , , , 
2021,      116204701  2,1,3,AB,B,B, , , , , , , , , , , 
2021,      116300701  2,1,2,A,G, , ,2, , , , , , , , , 
2021,      116300801  2,1,2,A,BC, , , , , , , , , , , , 
2021,      116301601  4,1,1,AC,B, ,B,1,1, , ,2, , ,1, , 
2021,      116304401  2,1,2,A,C, , , , , , , , , , , , 
2021,      116304801  3,1,2,A,CK, , , , , , , , , , , , 
2021,      116400701  2,1,3,A,BC, , , , , , , , , , , , 
2021,      116403801  2,1,3,AB,ABC,BC, , , , , , , , , , , 
2021,      116407901  2,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      116602901  2,1,2,AB,ABC,ABC, , , , , , , , , , , 
2021,      116607401  2,1,1,A,AK, , , , , , , , , , , , 
2021,      116613101  2,1,3,A,C, , , , , , , , , ,2,2, 
2021,      116701801  2,1,1,A,K, , , , , , , , , , , , 
2021,      116712301  2,1,3,A,K, , , , , , , , , , , , 
2021,      116714501  1,1,1,A,ABCI, , ,2,2, , , , , ,2, , 
2021,      116714701  1,1,1,A,K, , , , , , , , , , , , 
2021,      116800201  2,1,2,A,K, , ,2, , , , , , , , , 
2021,      116803601  2,1,3,AB,K,K, ,2,2, , , , , , , , 
2021,      116901701  2,1,1,AB,B,B, , , , , , , , , , , 
2021,      116911801  2,1,1,Y, , , , , , , , , , , , , 
2021,      116911901  2,1,1,A,K, , , , , , , , , , , , 
2021,      116913101  1,1,1,A,AB, , , , , , , , , , , , 
2021,      116914901  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      117000401  2,1,2,A,ABC, , , , , , , , , , , , 
2021,      117000401  2,2,1,A,ABC, , , , , , , , , , , , 
2021,      117003201  2,1,2,AB,CGK,CGK, , , , , , , , , , , 
2021,      117005801  2,1,2,A,A, , , , , , , , , , , , 
2021,      117005901  1,1,3,A,BCK, , ,2,2,2,2,2, , , , , 
2021,      117006201  2,1,4,Y, , , ,2, , ,2, , , , , , 
2021,      117006201  2,2,3,AB,ABC,ABC, ,2, , ,2, , , , , , 
2021,      117006201  2,3,2,AB,ABC,ABC, ,2, , ,2, , , , , , 
2021,      117009901  2,1,2,A,BC, , ,2, , , , , , , , , 
2021,      117101801  2,1,3,A,BK, , ,2,2, , , , , , , , 
2021,      117101801  2,2,2,A,ABK, , ,2,2, , , , , , , , 
2021,      117103401  1,1,5,A,B, , ,2,2,2,2, , , , , , 
2021,      117103401  1,2,4,A,ABC, , ,2,2,2,2, , , , , , 
2021,      117103901  1,1,3,A,BK, , ,2,2, , , , , , , , 
2021,      117202301  1,1,1,A,BCK, , ,2, , , , , , , , , 
2021,      117202601  1,1,1,A,ABC, , , , , , , , , , , , 
2021,      117203001  3,1,1,Y, , , , , , , , , , , , , 
2021,      117203801  2,1,2,AB,ABC,BC, , , , , , , , , , , 
2021,      117207701  2,1,1,A,BCK, , , , , , , , , , , , 
2021,      117209301  2,1,2,A,BC, , , , , , , , , , , , 
2021,      117300301  1,1,2,A,BCK, , , , , , , , , , , , 
2021,      117300801  2,1,1,AB,B,AB, ,2, , , , , , , , , 
2021,      117303101  2,1,2,AC,ABK, ,BK, , , , , , , , , , 
2021,      117303101  2,2,1,AC,ABC, ,B, , , , , , , , , , 
2021,      117304601  2,1,1,A,B, , , , , , , , , , , , 
2021,      117401901  1,1,1,A,ABC, , ,1,1,1,1, , , , , , 
2021,      117411501  2,1,2,Y, , , , , , , , , , , , , 
2021,      117411801  2,1,1,AB,BCK,BCK, ,1, , , , , , , , , 
2021,      117413201  1,1,2,AB,ABC,B, , , , , , , , , , , 
2021,      117418801  1,1,1,AC,B, ,B,2, ,2, , , , , , , 
2021,      117507701  2,1,2,AB,K,K, , , , , , , , , , , 
2021,      117507801  1,1,1,Y, , , , , , , , , , , , , 
2021,      117508301  2,1,1,A,BCI, , ,1, ,1, , , , , , , 
2021,      117604501  2,1,3,A,B, , ,2,2, , , , , , , , 
2021,      117604501  2,2,2,A,ABC, , ,1,2, , , , , , , , 
2021,      117605801  2,1,2,Y, , , , , , , , , , , , , 
2021,      117605801  2,2,1,AF,BCK, ,BK, , , , , , , , , , 
2021,      117612401  1,1,1,A,BK, , , , , , , , , , , , 
2021,      117614801  2,1,2,A,K, , , , , , , , , , , , 
2021,      117702001  1,1,3,A,BC, , , , , , , , , , , , 
2021,      117703101  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      117704901  2,1,2,AB,ABCK,B, , , , , , , , , , , 
2021,      117709201  2,1,3,Y, , , ,2,2, , ,2, , , , , 
2021,      117709701  4,1,1,AB,B,B, , , , , , , , , , , 
2021,      117800901  4,1,3,AB,BC,BC, , , , , , , , , , , 
2021,      117803901  1,1,2,AB,K,BK, ,1, , , , , , , , , 
2021,      117808601  2,1,2,AB,CGK,CGK, , , , , , , , , , , 
2021,      117808601  2,2,1,AB,CGK,CGK, , , , , , , , , , , 
2021,      117811001  1,1,1,Y, , , , , , , , , , , , , 
2021,      117811501  2,1,3,AB,CK,CK, , , , , , , , , , , 
2021,      117901801  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      117901901  2,1,3,AD,BG, ,B,2,2, , , , , , , , 
2021,      117905801  1,1,2,A,BIX, , ,1,1,1, ,1, , , , , 
2021,      117906301  1,1,2,A,K, , ,2,2, , , , , , , , 
2021,      117906901  1,1,4,A,BCK, , , , , , , , , , , , 
2021,      117908701  1,1,4,A,K, , , , , , , , , , , , 
2021,      118000601  1,1,2,A,ABE, , , , , , , , , , , , 
2021,      118001501  1,1,1,A,BCEI, , ,1, ,2, , , , , , , 
2021,      118003201  2,1,2,AB,BC,BC, ,2, , , , , , ,2, , 
2021,      118008501  2,1,3,AB,BK,BK, ,1, , , , , , , , , 
2021,      118009701  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      118101201  2,1,2,Y, , , , , , , , , , , , , 
2021,      118101201  2,2,1,AB,BC,ABC, , , , , , , , , , , 
2021,      118101401  1,1,2,A,ABC, , ,8,8, , , , , , , , 
2021,      118102501  2,1,2,AB,ACGK,CGK, , , , , , , , , , , 
2021,      118103801  2,1,1,AB,ABCK,BCK, , , , , , , , , , , 
2021,      118106701  2,1,3,AB,ABCK,ABE, ,2,2,2,2,2, , ,2, , 
2021,      118200101  2,1,2,AC,BK, ,B,2, , , , , , , , , 
2021,      118204501  1,1,2,A,AB, , ,2,2,2, , , , , , , 
2021,      118208101  2,1,3,AB,K,K, , , , , , , , , , , 
2021,      118209501  1,1,1,A,ABC, , , , , , , , , , , , 
2021,      118211301  2,1,2,A,ABCK, , , , , , , , , , , , 
2021,      118300401  2,1,3,AB,C,C, , , , , , , , , , , 
2021,      118300901  2,1,3,A,B, , ,2, , ,2, , , , , , 
2021,      118301301  2,1,2,A,AK, , , , , , , , , , , , 
2021,      118301301  2,2,1,A,AK, , , , , , , , , , , , 
2021,      118401601  2,1,1,AB,K,K, , , , , , , , , , , 
2021,      118403401  2,1,2,A,E, , , , , , , , , , , , 
2021,      118403401  2,2,1,A,E, , , , , , , , , , , , 
2021,      118403501  1,1,4,A,B, , ,2,2, , , , , , , , 
2021,      118406901  2,1,3,A,B, , , , , , , , , , , , 
2021,      118408201  2,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      118500901  2,1,1,AB,BK,BK, , , , , , , , , , , 
2021,      118501601  3,1,1,AC,B, ,B,2, , , , , , , , , 
2021,      118502001  2,1,1,Y, , , , , , , , , , , , , 
2021,      118502101  2,1,3,A,K, , , , , , , , , , , , 
2021,      118502701  2,1,2,A,K, , ,2, , , , , , , , , 
2021,      118505301  2,1,6,A,K, , , , , , , , , , , , 
2021,      118602701  2,1,3,AB,BK,BK, , , , , , , , , , , 
2021,      118606801  3,1,1,A,K, , , , , , , , , , , , 
2021,      118608801  1,1,1,A,B, , , , , , , , , , , , 
2021,      118609501  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      118701101  2,1,4,AB,B,B, , , , , , , , , , , 
2021,      118701401  3,1,1,A,BK, , ,1,1, , ,1, , , , , 
2021,      118801201  2,1,1,A,K, , , , , , , , , , , , 
2021,      118801801  1,1,3,A,BC, , ,1, ,1, , , , , , , 
2021,      118803101  2,1,2,A,K, , ,2, , , , , , , , , 
2021,      118808401  2,1,1,AB,BC,BC, ,1,2,1, , , , , , , 
2021,      118901501  2,1,1,A,ABCE, , , , , , , , , , , , 
2021,      118902401  2,1,2,AB,IK,FGK, , , , , , , , , , , 
2021,      118903501  2,1,2,A,C, , , , , , , , , , , , 
2021,      119000601  1,1,2,C, , ,B, , , , , , , , , , 
2021,      119003401  2,1,2,A,B, , , , , , , , , , , , 
2021,      119004101  2,1,1,A,K, , , , , , , , , , , , 
2021,      119004501  2,1,1,A,ABC, , , , , , , , , , , , 
2021,      119008501  2,1,1,A,BK, , , , , , , , , , , , 
2021,      119102701  1,1,3,A,ABC, , ,2,2, , , , , , , , 
2021,      119106401  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      119108501  1,1,2,A,ABC, , , , , , , , , , , , 
2021,      119111601  3,1,1,A,AB, , ,1,1,1,1, , , ,1,1, 
2021,      119114601  2,1,3,A,ABCG, , ,1,1, , , , , , , , 
2021,      119203701  1,1,4,A,ABC, , , , , , , , , , , , 
2021,      119204101  2,1,3,A,K, , , , , , , , , , , , 
2021,      119208401  2,1,1,Y, , , , , , , , , , , , , 
2021,      119210401  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      119301001  3,1,1,AB,K,K, , , , , , , , , , , 
2021,      119304901  3,1,1,A,BC, , , , , , , , , , , , 
2021,      119400601  1,1,1,AB,BCF,BC, , , , , , , , , , , 
2021,      119400901  2,1,3,Y, , , , , , , , , , , , , 
2021,      119401801  1,1,1,A,ABC, , , , , , , , , , , , 
2021,      119403001  1,1,1,A,BC, , , , , , , , , , , , 
2021,      119500301  2,1,1,A,BC, , ,2, , , , , , , , , 
2021,      119500801  2,1,2,A,BG, , , , , , , , , , , , 
2021,      119501001  2,1,2,A,BC, , ,1,2,2, , , , , , , 
2021,      119502901  3,1,1,ABC,BC,BC,BC, , , , , , , , , , 
2021,      119504701  2,1,1,AB,ABC,BC, ,2, , , , , , , , , 
2021,      119602401  6,1,1,ACD,BCE, ,B, , , , , , , , , , 
2021,      119607201  2,1,4,AB,K,K, , , , , , , , , , , 
2021,      119608001  3,1,1,A,BCK, , , , , , , , , , , , 
2021,      119609201  3,1,1,A,ABC, , , , , , , , , , , , 
2021,      119702401  2,1,1,A,ABK, , ,2,2, , , , , ,2, , 
2021,      119705501  2,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      119714201  2,1,1,AB,BK,BK, ,2, , , , , , , , , 
2021,      119717101  2,1,2,AB,BCK,B, ,2, ,2, , , , ,2, , 
2021,      119801301  2,1,3,AB,ABK,ABK, , , , , , , , , , , 
2021,      119802201  2,1,2,A,K, , ,2, , , , , , , , , 
2021,      119803701  1,1,2,A,ABC, , , , , , , , , , , , 
2021,      119806801  1,1,2,Y, , , ,2,2,2, , , , , , , 
2021,      119809001  2,1,3,A,BK, , , , , , , , , , , , 
2021,      119809001  2,2,2,A,K, , , , , , , , , , , , 
2021,      119810901  2,1,2,A,AC, , , , , , , , , , , , 
2021,      119902901  1,1,2,AB,K,K, , , , , , , , , , , 
2021,      119902901  1,2,1,AB,ACGK,CGK, , , , , , , , , , , 
2021,      119904001  2,1,1,AC,AK, ,BK, , , , , , , , , , 
2021,      119904101  1,1,2,AB,C,C, , , , , , , , , , , 
2021,      120002901  2,1,3,AB,BG,BG, , , , , , , , , , , 
2021,      120003401  3,1,2,A,ABCK, , , ,2,1,2, , , , , , 
2021,      120006301  3,1,2,A,B, , , , , , , , , , , , 
2021,      120006701  2,1,2,A,B, , , , , , , , , , , , 
2021,      120101801  2,1,2,A,K, , , , , , , , , , , , 
2021,      120104101  1,1,1,A,AK, , , , , , , , , , , , 
2021,      120105701  2,1,2,A,AB, , , , , , , , , , , , 
2021,      120107001  2,1,3,ABD,BCK,BCK,K, , , , , , , , , , 
2021,      120200301  1,1,2,Y, , , , , , , , , , , , , 
2021,      120202401  2,1,3,Y, , , , , , , , , , , , , 
2021,      120202801  2,1,1,AB,C,C, , , , , , , , , , , 
2021,      120206001  1,1,2,AB,BCK,BCK, , , , , , , , , , , 
2021,      120302101  2,1,1,A,GK, , , , , , , , , , , , 
2021,      120304101  2,1,2,AB,BCEF,BCE, , , , , , , , , , , 
2021,      120304401  2,1,4,B, ,B, , , , , , , , , , , 
2021,      120307901  2,1,2,A,B, , , , , , , , , , , , 
2021,      120401701  1,1,3,A,CK, , , , , , , , , , , , 
2021,      120405601  2,1,1,AB,BGK,K, , , , , , , , , , , 
2021,      120406801  2,1,3,AB,ABC,ABC, , , , , , , , , , , 
2021,      120406801  2,2,2,AB,ABC,ABC, , , , , , , , , , , 
2021,      120407401  2,1,2,AB,BC,BC, , , , , , , , , , , 
2021,      120408301  2,1,3,AB,CK,CK, , , , , , , , , , , 
2021,      120501101  1,1,2,A,AB, , , , , , , , ,1, , , 
2021,      120506301  2,1,2,A,ABC, , ,2,2, , , , , , , , 
2021,      120508301  1,1,3,A,ABC, , , , , , , , , , , , 
2021,      120509801  1,1,2,A,IJK, , ,2,2,2,2, , , ,2, , 
2021,      120600101  2,1,2,AB,BCGK,BCGK, , , , , , , , , , , 
2021,      120603701  2,1,1,AB,BGK,BGK, , , , , , , , , , , 
2021,      120609001  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      120612501  2,1,2,AB,GK,K, ,2, , , , , , , , , 
2021,      120700801  1,1,3,AB,ABC,B, , , , , , , , , , , 
2021,      120703901  2,1,1,AB,BC,B, , , , , , , , , , , 
2021,      120704301  1,1,2,A,B, , , , , , , , , , , , 
2021,      120708601  2,1,1,A,BC, , , , , , , , , , , , 
2021,      120708801  2,1,3,AB,BEK,ABEK, , , , , , , , , , , 
2021,      120708801  2,2,2,AB,BK,BEK, , , , , , , , , , , 
2021,      120709601  2,1,2,A,K, , , , , , , , , , , , 
2021,      120801401  2,1,1,A,B, , , , , , , , , , , , 
2021,      120803201  2,1,2,A,BC, , , , , , , , , , , , 
2021,      120804101  1,1,5,A,B, , , , , , , , , , , , 
2021,      120807201  1,1,2,A,B, , , , , , , , , , , , 
2021,      120808901  2,1,3,A,ABCK, , , , , , , , , , , , 
2021,      120809901  2,1,2,A,BC, , , , , , , , , , , , 
2021,      120813001  2,1,2,A,BCG, , , , , , , , , , , , 
2021,      120813001  2,2,1,A,BCG, , , , , , , , , , , , 
2021,      120815401  2,1,2,AB,CK,CK, , , , , , , , , , , 
2021,      120901601  1,1,1,AB,A,A, ,2, , , , , , , , , 
2021,      120903001  1,1,2,A,C, , , , , , , , , , , , 
2021,      120904201  2,1,3,AB,ABC,ABC, , , , , , , , ,2, , 
2021,      120904201  2,2,2,AB,ABC,ABC, , , , , , , , ,2, , 
2021,      120909901  2,1,2,AB,B,B, , , , , , , , , , , 
2021,      120910201  2,1,3,A,AB, , , , , , , , , , , , 
2021,      121000701  2,1,3,AB,CK,CK, , , , , , , , , , , 
2021,      121001501  2,1,2,AB,IK,IK, , , , , , , , , , , 
2021,      121003301  4,1,2,AC,CG, ,CG, , , , , , , , , , 
2021,      121003701  2,1,3,A,BC, , , ,2, , , , , , , , 
2021,      121201801  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2021,      121201901  2,1,1,AB,ABC,BC, , , , , , , , , , , 
2021,      121205001  1,1,4,A,BC, , ,2, ,2,2, , , , , , 
