ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2021,      057402301,3,574,23,1,1,1,0,1,1
2021,      057402301,4,574,23,1,1,1,0,2,2
2021,      057402401,3,574,24,1,2, , ,2,1
2021,      057402901,3,574,29,1,2, , ,2,1
2021,      057403001,3,574,30,1,1,4,0,1,1
2021,      057403001,4,574,30,1,1,3,0,1,2
2021,      057403001,5,574,30,1,1,2,0,2,3
2021,      057501801,3,575,18,1,1,0,1,1,1
2021,      057501801,5,575,18,1,1,4,1,2,2
2021,      057706301,6,577,63,1,1,0,3,2,1
2021,      057711301,4,577,113,1,1,4,3,2,1
2021,      057711401,3,577,114,1,1,6,3,1,1
2021,      057711401,4,577,114,1,1,5,3,2,2
2021,      057711501,4,577,115,1,1,7,3,2,1
2021,      057711601,3,577,116,1,1,3,3,1,1
2021,      057711601,4,577,116,1,1,1,3,2,2
2021,      057712901,6,577,129,1,1,7,3,1,1
2021,      057712901,7,577,129,1,1,5,3,2,2
2021,      057713001,3,577,130,1,1,4,2,2,1
2021,      057713101,4,577,131,1,1,7,3,1,1
2021,      057713101,5,577,131,1,1,1,3,1,2
2021,      057713101,7,577,131,1,1,2,3,2,3
2021,      057713201,3,577,132,1,1,4,2,1,1
2021,      057713201,4,577,132,1,1,1,2,2,2
2021,      057804401,5,578,44,1,1,7,1,1,1
2021,      057804401,6,578,44,1,1,6,1,1,2
2021,      057804401,7,578,44,1,1,5,1,1,3
2021,      057804401,8,578,44,1,1,3,1,1,4
2021,      057804401,9,578,44,1,1,0,1,2,5
2021,      057804701,3,578,47,1,1,5,1,1,1
2021,      057804701,4,578,47,1,1,2,1,2,2
2021,      057805001,3,578,50,1,1,5,1,1,1
2021,      057805001,4,578,50,1,1,3,1,2,2
2021,      057805201,5,578,52,1,1,4,1,2,1
2021,      057809901,5,578,99,1,1,7,0,1,1
2021,      057809901,6,578,99,1,1,4,0,1,2
2021,      057809901,7,578,99,1,1,0,1,2,3
2021,      057810001,3,578,100,1,1,1,1,2,1
2021,      057810101,4,578,101,1,1,4,0,2,1
2021,      057810201,7,578,102,1,1,6,1,1,1
2021,      057810201,8,578,102,1,1,1,1,2,2
2021,      057810401,8,578,104,1,1,3,1,2,1
2021,      058002501,4,580,25,1,1,3,1,1,1
2021,      058002501,5,580,25,1,1,1,1,2,2
2021,      058006001,3,580,60,1,1,0,2,1,1
2021,      058006001,4,580,60,1,1,1,2,2,2
2021,      058007301,3,580,73,1,1,1,1,2,1
2021,      058007801,3,580,78,1,1,6,1,1,1
2021,      058007801,4,580,78,1,1,6,1,1,2
2021,      058007801,5,580,78,1,1,1,1,2,3
2021,      058010301,6,580,103,1,1,7,1,2,1
2021,      058103101,3,581,31,1,1,5,1,2,1
2021,      058103801,3,581,38,1,1,0,1,2,1
2021,      058207601,3,582,76,1,1,0,2,2,1
2021,      058207801,2,582,78,1,1,3,1,2,1
2021,      058213201,3,582,132,1,1,1,2,1,1
2021,      058213201,4,582,132,1,1,1,1,2,2
2021,      058213601,3,582,136,1,1,5,3,1,1
2021,      058213601,4,582,136,1,1,3,3,2,2
2021,      058304701,4,583,47,1,1,3,1,2,1
2021,      058307301,4,583,73,1,1,2,1,2,1
2021,      058314301,3,583,143,1,1,0,1,1,1
2021,      058314301,4,583,143,1,1,0,1,1,2
2021,      058314301,5,583,143,1,1,0,1,2,3
2021,      058318501,4,583,185,1,1,2,1,1,1
2021,      058318501,5,583,185,1,1,1,1,2,2
2021,      058402701,5,584,27,1,1,0,1,2,1
2021,      058404401,4,584,44,1,1,3,0,2,1
2021,      058408001,4,584,80,1,1,1,0,1,1
2021,      058408001,5,584,80,1,1,1,0,2,2
2021,      058411801,4,584,118,1,1,5,1,2,1
2021,      058500801,5,585,8,1,1,3,4,1,1
2021,      058500801,6,585,8,1,1,2,4,1,2
2021,      058500801,9,585,8,1,1,0,4,2,3
2021,      058503501,5,585,35,1,1,2,3,1,1
2021,      058503501,6,585,35,1,1,0,3,2,2
2021,      058505001,5,585,50,1,1,3,4,2,1
2021,      058505101,4,585,51,1,1,0,3,1,1
2021,      058505101,5,585,51,1,1,0,3,2,2
2021,      058505301,4,585,53,1,1,6,4,1,1
2021,      058505301,5,585,53,1,1,2,4,1,2
2021,      058505301,8,585,53,1,1,5,4,2,3
2021,      058506401,3,585,64,1,1,8,3,1,1
2021,      058506401,4,585,64,1,1,4,3,2,2
2021,      058509301,4,585,93,1,1,2,3,2,1
2021,      058601401,3,586,14,1,2, , ,1,1
2021,      058601401,4,586,14,1,2, , ,1,2
2021,      058601401,5,586,14,1,2, , ,2,3
2021,      058700801,6,587,8,1,1,2,1,2,1
2021,      058703101,3,587,31,1,2, , ,2,1
2021,      058703201,3,587,32,1,1,0,1,1,1
2021,      058703201,4,587,32,1,1,1,1,2,2
2021,      058800101,3,588,1,1,1,2,4,2,1
2021,      058802401,4,588,24,1,1,1,2,2,1
2021,      058804701,3,588,47,1,1,1,3,2,1
2021,      058810701,5,588,107,1,1,0,3,2,1
2021,      058811101,4,588,111,1,1,0,4,2,1
2021,      058904401,4,589,44,1,1,0,1,2,1
2021,      058905501,4,589,55,1,1,3,1,1,1
2021,      058905501,5,589,55,1,1,3,1,2,2
2021,      058910101,5,589,101,1,1,1,1,2,1
2021,      058914501,3,589,145,1,1,1,1,2,1
2021,      059200801,3,592,8,1,1,0,1,2,1
2021,      059202901,4,592,29,1,1,5,1,1,1
2021,      059202901,5,592,29,1,1,0,1,2,2
2021,      059205101,2,592,51,1,1,0,1,2,1
2021,      059205501,3,592,55,1,1,0,1,1,1
2021,      059205501,4,592,55,1,1,0,1,2,2
2021,      059205801,5,592,58,1,1,0,1,2,1
2021,      059209601,4,592,96,1,1,5,1,1,1
2021,      059209601,5,592,96,1,1,4,1,2,2
2021,      059210501,4,592,105,1,1,3,1,1,1
2021,      059210501,5,592,105,1,1,2,1,2,2
2021,      059304001,3,593,40,1,1,2,3,2,1
2021,      059304701,3,593,47,1,1,2,3,1,1
2021,      059304701,4,593,47,1,1,2,3,2,2
2021,      059408901,3,594,89,1,1,2,3,2,1
2021,      059504601,3,595,46,1,1,7,3,2,1
2021,      059504801,5,595,48,1,1,3,3,1,1
2021,      059504801,6,595,48,1,1,2,3,2,2
2021,      059508401,2,595,84,1,1,2,3,2,1
2021,      059517801,4,595,178,1,1,4,2,2,1
2021,      059601101,6,596,11,1,1,0,1,2,1
2021,      059604401,2,596,44,1,1,2,2,1,1
2021,      059604401,3,596,44,1,1,3,2,2,2
2021,      059606801,5,596,68,1,1,0,2,2,1
2021,      059609201,2,596,92,1,2, , ,1,1
2021,      059609201,3,596,92,1,2, , ,2,2
2021,      059609701,3,596,97,1,1,3,2,1,1
2021,      059609701,4,596,97,1,1,3,2,2,2
2021,      059808801,3,598,88,1,1,1,3,2,1
2021,      059813001,3,598,130,1,1,1,2,1,1
2021,      059813001,4,598,130,1,1,7,2,2,2
2021,      060103501,5,601,35,1,1,1,2,1,1
2021,      060103501,10,601,35,1,1,1,2,2,2
2021,      060112001,3,601,120,1,1,2,1,1,1
2021,      060112001,4,601,120,1,1,1,1,2,2
2021,      060115501,8,601,155,1,2, , ,2,1
2021,      060118101,5,601,181,1,2, , ,2,1
2021,      060202101,3,602,21,1,1,0,1,2,1
2021,      060205801,3,602,58,1,1,1,1,2,1
2021,      060212701,4,602,127,1,1,2,1,1,1
2021,      060212701,5,602,127,1,1,1,1,2,2
2021,      060301701,4,603,17,1,1,1,0,1,1
2021,      060301701,5,603,17,1,1,1,0,2,2
2021,      060405801,4,604,58,1,1,4,3,2,1
2021,      060406801,3,604,68,1,2, , ,1,1
2021,      060406801,4,604,68,1,1,1,1,2,2
2021,      060408301,2,604,83,1,1,4,3,1,1
2021,      060408301,3,604,83,1,2, , ,2,2
2021,      060410001,6,604,100,1,1,0,3,2,1
2021,      060501501,3,605,15,1,1,5,2,2,1
2021,      060504701,4,605,47,1,1,4,3,1,1
2021,      060504701,5,605,47,1,1,1,3,2,2
2021,      060506301,3,605,63,1,1,1,3,2,1
2021,      060506801,5,605,68,1,1,5,4,2,1
2021,      060706401,3,607,64,1,1,7,1,2,1
2021,      060809401,3,608,94,1,1,1,1,2,1
2021,      060809501,3,608,95,1,1,2,3,2,1
2021,      060901501,8,609,15,1,1,1,7,2,1
2021,      061002101,3,610,21,1,2, , ,2,1
2021,      061010301,4,610,103,1,1,0,2,1,1
2021,      061010301,8,610,103,1,2, , ,1,2
2021,      061010301,10,610,103,1,1,0,2,2,3
2021,      061100301,5,611,3,1,1,5,4,2,1
2021,      061102201,2,611,22,1,1,7,4,1,1
2021,      061102201,3,611,22,1,1,4,4,2,2
2021,      061102301,3,611,23,1,1,0,3,2,1
2021,      061102901,3,611,29,1,1,1,4,1,1
2021,      061102901,4,611,29,1,1,1,4,2,2
2021,      061103701,3,611,37,1,1,4,3,1,1
2021,      061103701,4,611,37,1,1,0,3,2,2
2021,      061103901,4,611,39,1,1,4,4,2,1
2021,      061105701,5,611,57,1,1,3,2,1,1
2021,      061105701,6,611,57,1,1,1,3,2,2
2021,      061301401,4,613,14,1,2, , ,1,1
2021,      061301401,5,613,14,1,2, , ,1,2
2021,      061301401,6,613,14,1,2, , ,2,3
2021,      061303501,3,613,35,1,2, , ,2,1
2021,      061303801,3,613,38,1,1,4,0,1,1
2021,      061303801,4,613,38,1,1,1,0,2,2
2021,      061304401,3,613,44,1,1,1,1,2,1
2021,      061306301,3,613,63,1,1,2,0,1,1
2021,      061306301,4,613,63,1,1,1,0,1,2
2021,      061306301,5,613,63,1,2, , ,2,3
2021,      061311501,3,613,115,1,2, , ,1,1
2021,      061311501,4,613,115,1,2, , ,2,2
2021,      061312501,3,613,125,1,1,5,0,2,1
2021,      061415201,2,614,152,1,1,5,0,1,1
2021,      061415201,3,614,152,1,1,3,0,2,2
2021,      061502901,3,615,29,1,1,1,4,2,1
2021,      061503801,3,615,38,1,1,5,4,2,1
2021,      061508901,3,615,89,1,1,2,3,2,1
2021,      061512101,3,615,121,1,1,3,4,1,1
2021,      061512101,4,615,121,1,1,1,4,2,2
2021,      061512701,5,615,127,1,1,1,4,2,1
2021,      061601201,3,616,12,1,1,1,1,2,1
2021,      061602801,2,616,28,1,1,2,1,2,1
2021,      061603001,3,616,30,1,2, , ,2,1
2021,      061603701,6,616,37,1,1,4,1,2,1
2021,      061609201,3,616,92,1,1,0,1,2,1
2021,      061609301,3,616,93,1,1,3,1,1,1
2021,      061609301,4,616,93,1,1,2,1,2,2
2021,      061610501,4,616,105,1,1,2,1,1,1
2021,      061610501,5,616,105,1,1,0,1,2,2
2021,      061705201,3,617,52,1,1,3,1,1,1
2021,      061705201,5,617,52,1,1,2,1,2,2
2021,      061705601,3,617,56,1,1,1,2,2,1
2021,      061809501,4,618,95,1,1,3,2,2,1
2021,      061813301,4,618,133,1,1,6,2,2,1
2021,      061816701,4,618,167,1,2, , ,2,1
2021,      061817301,3,618,173,1,1,5,1,2,1
2021,      062103501,4,621,35,1,1,5,1,2,1
2021,      062105201,3,621,52,1,1,6,0,1,1
2021,      062105201,4,621,52,1,1,5,0,1,2
2021,      062105201,5,621,52,1,1,3,0,1,3
2021,      062105201,6,621,52,1,1,1,1,1,4
2021,      062105201,7,621,52,1,1,1,1,2,5
2021,      062202501,5,622,25,1,1,7,1,2,1
2021,      062206301,4,622,63,1,1,0,1,2,1
2021,      062208501,3,622,85,1,1,5,1,2,1
2021,      062302501,4,623,25,1,2, , ,2,1
2021,      062302901,4,623,29,1,2, , ,2,1
2021,      062310001,4,623,100,1,2, , ,2,1
2021,      062503401,4,625,34,1,1,5,3,2,1
2021,      062509801,3,625,98,1,1,1,3,2,1
2021,      062514701,3,625,147,1,1,3,3,2,1
2021,      062603601,6,626,36,1,1,6,2,2,1
2021,      062604401,3,626,44,1,1,3,2,1,1
2021,      062604401,4,626,44,1,1,3,2,2,2
2021,      062610701,4,626,107,1,1,2,2,1,1
2021,      062610701,5,626,107,1,1,1,2,2,2
2021,      062612101,7,626,121,1,1,1,2,2,1
2021,      062702501,4,627,25,1,2, , ,1,1
2021,      062702501,5,627,25,1,1,1,1,2,2
2021,      062704101,2,627,41,1,1,1,1,2,1
2021,      062705001,3,627,50,1,1,4,1,2,1
2021,      062707101,2,627,71,1,1,4,1,2,1
2021,      062707601,4,627,76,1,1,2,1,1,1
2021,      062707601,5,627,76,1,1,2,1,1,2
2021,      062707601,6,627,76,1,1,1,1,2,3
2021,      062708501,5,627,85,1,1,5,1,2,1
2021,      062800301,8,628,3,1,1,1,2,2,1
2021,      062802601,3,628,26,1,1,0,2,2,1
2021,      062804101,3,628,41,1,1,3,2,2,1
2021,      062806001,5,628,60,1,1,1,1,2,1
2021,      062808001,5,628,80,1,1,0,2,2,1
2021,      062810401,3,628,104,1,1,4,2,1,1
2021,      062810401,4,628,104,1,1,0,2,2,2
2021,      062811101,4,628,111,1,1,1,1,2,1
2021,      063005601,3,630,56,1,2, , ,1,1
2021,      063005601,4,630,56,1,2, , ,2,2
2021,      063008401,3,630,84,1,1,1,1,1,1
2021,      063008401,4,630,84,1,1,1,1,2,2
2021,      063107001,4,631,70,1,1,3,0,2,1
2021,      063108101,2,631,81,1,1,6,3,1,1
2021,      063108101,3,631,81,1,1,2,3,1,2
2021,      063108101,5,631,81,1,1,0,3,2,3
2021,      063108401,3,631,84,1,2, , ,2,1
2021,      063111401,3,631,114,1,1,1,1,2,1
2021,      063113001,3,631,130,1,1,2,3,2,1
2021,      063207201,4,632,72,1,1,3,2,1,1
2021,      063207201,5,632,72,1,1,1,3,2,2
2021,      063207401,4,632,74,1,1,1,1,2,1
2021,      063208501,4,632,85,1,1,0,3,2,1
2021,      063311401,4,633,114,1,1,4,0,2,1
2021,      063400901,3,634,9,1,2, , ,2,1
2021,      063501301,3,635,13,1,1,3,2,2,1
2021,      063503101,2,635,31,1,1,5,2,2,1
2021,      063504301,2,635,43,1,1,1,0,2,1
2021,      063506901,2,635,69,1,1,2,2,2,1
2021,      063508501,3,635,85,1,1,0,2,2,1
2021,      063603801,4,636,38,1,1,3,2,1,1
2021,      063603801,5,636,38,1,1,1,1,2,2
2021,      063609801,3,636,98,1,1,3,2,2,1
2021,      063615701,3,636,157,1,1,3,4,1,1
2021,      063615701,4,636,157,1,1,3,4,2,2
2021,      063617001,7,636,170,1,1,3,2,2,1
2021,      063703501,4,637,35,1,1,2,0,1,1
2021,      063703501,5,637,35,1,1,3,0,2,2
2021,      063705301,3,637,53,1,1,4,0,2,1
2021,      063706101,3,637,61,1,1,1,1,2,1
2021,      063707101,3,637,71,1,1,1,1,2,1
2021,      063800301,3,638,3,1,1,0,2,2,1
2021,      063801401,4,638,14,1,1,2,2,2,1
2021,      063806101,3,638,61,1,1,3,2,1,1
2021,      063806101,4,638,61,1,1,0,2,2,2
2021,      063810401,4,638,104,1,1,1,2,2,1
2021,      063901201,2,639,12,1,1,6,1,2,1
2021,      063901901,2,639,19,1,1,2,4,2,1
2021,      063902201,3,639,22,1,1,5,1,1,1
2021,      063902201,4,639,22,1,1,6,1,1,2
2021,      063902201,5,639,22,1,1,4,1,2,3
2021,      063902601,2,639,26,1,1,5,2,1,1
2021,      063902601,3,639,26,1,1,3,2,2,2
2021,      064002101,4,640,21,1,1,3,5,2,1
2021,      064102101,3,641,21,1,1,3,1,2,1
2021,      064102401,3,641,24,1,1,0,1,2,1
2021,      064102501,2,641,25,1,1,6,1,1,1
2021,      064102501,3,641,25,1,1,1,1,2,2
2021,      064102601,5,641,26,1,1,5,1,2,1
2021,      064106201,3,641,62,1,1,5,0,2,1
2021,      064111301,3,641,113,1,1,1,1,2,1
2021,      064111401,3,641,114,1,1,5,1,1,1
2021,      064111401,4,641,114,1,1,5,1,1,2
2021,      064111401,6,641,114,1,1,1,1,2,3
2021,      064312101,3,643,121,1,1,0,3,2,1
2021,      064312201,4,643,122,1,1,4,3,2,1
2021,      064314101,5,643,141,1,1,1,4,2,1
2021,      064314201,3,643,142,1,1,3,3,2,1
2021,      064314301,4,643,143,1,1,3,3,2,1
2021,      064314501,5,643,145,1,1,4,3,2,1
2021,      064315201,3,643,152,1,1,1,3,2,1
2021,      064404001,3,644,40,1,2, , ,2,1
2021,      064414101,4,644,141,1,2, , ,1,1
2021,      064414101,6,644,141,1,2, , ,1,2
2021,      064414101,7,644,141,1,2, , ,2,3
2021,      064502001,3,645,20,1,1,0,3,2,1
2021,      064507901,5,645,79,1,1,1,3,2,1
2021,      064511401,3,645,114,1,1,1,3,1,1
2021,      064511401,5,645,114,1,1,0,3,2,2
2021,      064603501,3,646,35,1,2, , ,2,1
2021,      064604301,2,646,43,1,2, , ,2,1
2021,      065000401,5,650,4,1,1,0,2,2,1
2021,      065003501,3,650,35,1,1,1,2,1,1
2021,      065003501,4,650,35,1,1,0,2,2,2
2021,      065005601,4,650,56,1,1,4,2,2,1
2021,      065010601,3,650,106,1,1,0,1,2,1
2021,      065102901,4,651,29,1,1,1,0,2,1
2021,      065300601,3,653,6,1,2, , ,2,1
2021,      065304201,3,653,42,1,1,0,2,2,1
2021,      065306501,3,653,65,1,1,0,2,2,1
2021,      065307901,3,653,79,1,2, , ,1,1
2021,      065307901,4,653,79,1,1,0,2,2,2
2021,      065308001,3,653,80,1,1,0,2,1,1
2021,      065308001,4,653,80,1,1,0,2,2,2
2021,      065310401,3,653,104,1,1,5,2,2,1
2021,      065314501,3,653,145,1,2, , ,2,1
2021,      065402601,4,654,26,1,1,1,1,2,1
2021,      065403401,3,654,34,1,2, , ,2,1
2021,      065502901,2,655,29,1,1,3,2,1,1
2021,      065502901,3,655,29,1,1,0,2,2,2
2021,      065503301,5,655,33,1,1,5,2,1,1
2021,      065503301,6,655,33,1,1,2,2,2,2
2021,      065504901,3,655,49,1,1,1,2,2,1
2021,      065508201,2,655,82,1,1,4,2,1,1
2021,      065508201,3,655,82,1,1,1,2,2,2
2021,      065511901,3,655,119,1,2, , ,2,1
2021,      065707401,4,657,74,1,2, , ,2,1
2021,      065707901,2,657,79,1,2, , ,2,1
2021,      065710901,3,657,109,1,2, , ,2,1
2021,      065712601,3,657,126,1,2, , ,2,1
2021,      065804701,3,658,47,1,1,0,1,2,1
2021,      065807201,3,658,72,1,2, , ,1,1
2021,      065807201,4,658,72,1,1,0,1,2,2
2021,      065815901,3,658,159,1,1,0,1,1,1
2021,      065815901,4,658,159,1,1,4,1,1,2
2021,      065815901,5,658,159,1,1,2,1,2,3
2021,      065816101,2,658,161,1,1,3,1,2,1
2021,      065907901,3,659,79,1,1,0,3,2,1
2021,      065908101,4,659,81,1,1,0,2,2,1
2021,      065911501,3,659,115,1,1,0,3,1,1
2021,      065911501,4,659,115,1,1,1,3,2,2
2021,      065911601,2,659,116,1,2, , ,2,1
2021,      066110301,6,661,103,1,1,2,2,1,1
2021,      066110301,7,661,103,1,1,2,1,2,2
2021,      066110401,6,661,104,1,2, , ,2,1
2021,      066112301,3,661,123,1,1,1,1,2,1
2021,      066202701,3,662,27,1,1,0,1,1,1
2021,      066202701,4,662,27,1,1,4,1,2,2
2021,      066205101,5,662,51,1,1,1,1,2,1
2021,      066205601,3,662,56,1,1,5,1,1,1
2021,      066205601,4,662,56,1,2, , ,2,2
2021,      066209101,5,662,91,1,2, , ,2,1
2021,      066209401,2,662,94,1,2, , ,2,1
2021,      066212801,3,662,128,1,1,1,1,2,1
2021,      066300201,7,663,2,1,1,2,3,2,1
2021,      066301501,3,663,15,1,1,1,2,2,1
2021,      066301601,3,663,16,1,1,0,2,2,1
2021,      066305201,6,663,52,1,1,5,3,2,1
2021,      066306101,3,663,61,1,1,1,4,2,1
2021,      066403901,3,664,39,1,1,6,3,1,1
2021,      066403901,4,664,39,1,1,1,3,2,2
2021,      066404501,3,664,45,1,1,5,3,1,1
2021,      066404501,4,664,45,1,1,1,3,2,2
2021,      066410101,6,664,101,1,1,2,2,2,1
2021,      066501201,4,665,12,1,1,4,1,1,1
2021,      066501201,5,665,12,1,1,1,1,2,2
2021,      066501901,3,665,19,1,1,4,2,1,1
2021,      066501901,4,665,19,1,1,2,1,2,2
2021,      066504201,2,665,42,1,1,0,3,2,1
2021,      066509001,3,665,90,1,1,4,2,1,1
2021,      066509001,4,665,90,1,1,0,2,2,2
2021,      066509401,3,665,94,1,1,2,4,1,1
2021,      066509401,4,665,94,1,1,1,4,2,2
2021,      066509801,3,665,98,1,1,1,1,2,1
2021,      066602801,6,666,28,1,1,0,2,2,1
2021,      066603601,6,666,36,1,1,0,1,2,1
2021,      066604601,3,666,46,1,1,3,2,2,1
2021,      066606601,3,666,66,1,1,2,2,1,1
2021,      066606601,4,666,66,1,1,0,2,2,2
2021,      066904301,4,669,43,1,2, , ,2,1
2021,      066912401,3,669,124,1,1,0,1,2,1
2021,      066913001,4,669,130,1,1,3,1,2,1
2021,      066913101,4,669,131,1,1,1,1,2,1
2021,      066914101,5,669,141,1,2, , ,2,1
2021,      067000201,2,670,2,1,2, , ,2,1
2021,      067002801,2,670,28,1,1,0,1,2,1
2021,      067006101,3,670,61,1,2, , ,2,1
2021,      067012101,4,670,121,1,1,1,0,2,1
2021,      067101101,2,671,11,1,1,0,1,2,1
2021,      067102101,2,671,21,1,1,2,1,2,1
2021,      067103801,3,671,38,1,1,0,1,2,1
2021,      067106301,2,671,63,1,2, , ,2,1
2021,      067108001,3,671,80,1,2, , ,1,1
2021,      067108001,4,671,80,1,2, , ,1,2
2021,      067108001,5,671,80,1,2, , ,2,3
2021,      067202601,2,672,26,1,1,4,3,2,1
2021,      067203801,5,672,38,1,1,1,2,2,1
2021,      067208701,4,672,87,1,1,3,2,1,1
2021,      067208701,6,672,87,1,1,0,2,2,2
2021,      067212501,3,672,125,1,1,1,2,2,1
2021,      067304101,3,673,41,1,1,4,2,1,1
2021,      067304101,4,673,41,1,1,1,2,2,2
2021,      067304801,2,673,48,1,1,0,2,2,1
2021,      067310701,3,673,107,1,1,3,2,1,1
2021,      067310701,4,673,107,1,1,1,2,2,2
2021,      067402101,3,674,21,1,2, , ,1,1
2021,      067402101,4,674,21,1,2, , ,2,2
2021,      067410901,2,674,109,1,2, , ,2,1
2021,      067504801,3,675,48,1,1,3,1,2,1
2021,      067509301,5,675,93,1,1,2,1,2,1
2021,      067606801,3,676,68,1,1,2,2,2,1
2021,      067612201,4,676,122,1,1,0,2,2,1
2021,      067704701,3,677,47,1,1,4,2,2,1
2021,      067710001,4,677,100,1,1,1,2,2,1
2021,      067713601,2,677,136,1,1,2,2,2,1
2021,      067809101,2,678,91,1,2, , ,2,1
2021,      068100101,3,681,1,1,2, , ,2,1
2021,      068102601,3,681,26,1,1,1,2,1,1
2021,      068102601,4,681,26,1,1,0,2,2,2
2021,      068103501,3,681,35,1,1,1,2,2,1
2021,      068104501,4,681,45,1,1,0,2,2,1
2021,      068106901,5,681,69,1,1,3,2,2,1
2021,      068200301,3,682,3,1,1,3,3,2,1
2021,      068204601,5,682,46,1,1,0,3,2,1
2021,      068206701,3,682,67,1,1,2,3,1,1
2021,      068206701,4,682,67,1,1,1,3,2,2
2021,      068210201,3,682,102,1,1,4,3,1,1
2021,      068210201,4,682,102,1,1,1,3,2,2
2021,      068402001,3,684,20,1,2, , ,2,1
2021,      068409801,3,684,98,1,2, , ,1,1
2021,      068409801,4,684,98,1,2, , ,2,2
2021,      068504301,3,685,43,1,1,2,1,1,1
2021,      068504301,4,685,43,1,1,1,1,1,2
2021,      068504301,5,685,43,1,1,4,1,2,3
2021,      068505101,4,685,51,1,1,4,1,1,1
2021,      068505101,6,685,51,1,2, , ,2,2
2021,      068505501,3,685,55,1,1,0,1,2,1
2021,      068507701,2,685,77,1,1,0,1,2,1
2021,      068507801,4,685,78,1,1,3,1,1,1
2021,      068507801,5,685,78,1,1,0,1,2,2
2021,      068701101,3,687,11,1,1,0,2,2,1
2021,      068701201,2,687,12,1,1,0,2,2,1
2021,      068701401,5,687,14,1,1,4,2,1,1
2021,      068701401,6,687,14,1,1,1,2,2,2
2021,      068701501,3,687,15,1,1,1,2,2,1
2021,      068703601,2,687,36,1,1,0,2,2,1
2021,      068703701,5,687,37,1,1,2,2,2,1
2021,      068703801,3,687,38,1,1,3,2,2,1
2021,      068703901,4,687,39,1,1,5,2,1,1
2021,      068703901,5,687,39,1,1,2,2,2,2
2021,      068704001,3,687,40,1,1,3,2,2,1
2021,      068707201,3,687,72,1,1,3,2,1,1
2021,      068707201,5,687,72,1,1,2,2,1,2
2021,      068707201,6,687,72,1,1,1,2,2,3
2021,      068707301,5,687,73,1,1,1,2,2,1
2021,      068707401,3,687,74,1,1,0,2,1,1
2021,      068707401,4,687,74,1,1,0,2,2,2
2021,      068707501,3,687,75,1,1,0,2,2,1
2021,      068800301,4,688,3,1,1,1,1,2,1
2021,      068800801,4,688,8,1,1,3,2,2,1
2021,      068805401,3,688,54,1,1,2,2,1,1
2021,      068805401,4,688,54,1,1,1,2,2,2
2021,      069012001,3,690,120,1,2, , ,1,1
2021,      069012001,4,690,120,1,2, , ,2,2
2021,      069100301,3,691,3,1,1,1,1,1,1
2021,      069100301,4,691,3,1,1,1,1,2,2
2021,      069100401,4,691,4,1,1,1,0,2,1
2021,      069100501,2,691,5,1,1,0,1,2,1
2021,      069100601,4,691,6,1,2, , ,2,1
2021,      069101601,5,691,16,1,2, , ,2,1
2021,      069127601,3,691,276,1,1,4,1,2,1
2021,      069127701,5,691,277,1,1,4,2,2,1
2021,      069127801,3,691,278,1,1,0,1,2,1
2021,      069204501,3,692,45,1,1,2,3,1,1
2021,      069204501,4,692,45,1,1,1,3,1,2
2021,      069204501,5,692,45,1,1,0,3,2,3
2021,      069204601,4,692,46,1,1,3,3,2,1
2021,      069204801,8,692,48,1,1,1,3,1,1
2021,      069204801,9,692,48,1,1,1,3,2,2
2021,      069204901,3,692,49,1,1,4,3,1,1
2021,      069204901,4,692,49,1,1,2,3,1,2
2021,      069204901,5,692,49,1,1,0,3,2,3
2021,      069209101,3,692,91,1,1,3,3,1,1
2021,      069209101,4,692,91,1,1,1,3,1,2
2021,      069209101,5,692,91,1,1,0,4,2,3
2021,      069209501,6,692,95,1,1,5,3,2,1
2021,      069304001,5,693,40,1,2, , ,1,1
2021,      069304001,6,693,40,1,2, , ,2,2
2021,      069401101,4,694,11,1,1,3,2,2,1
2021,      069402901,3,694,29,1,1,2,2,2,1
2021,      069403001,5,694,30,1,1,2,1,2,1
2021,      069403101,3,694,31,1,1,0,2,2,1
2021,      069411101,3,694,111,1,1,0,2,2,1
2021,      069411201,4,694,112,1,1,3,2,2,1
2021,      069411301,3,694,113,1,1,1,2,2,1
2021,      069604801,3,696,48,1,1,5,1,1,1
2021,      069604801,4,696,48,1,1,1,1,2,2
2021,      069604901,4,696,49,1,1,4,1,2,1
2021,      069607001,4,696,70,1,1,2,1,2,1
2021,      069607201,3,696,72,1,1,1,1,1,1
2021,      069607201,4,696,72,1,1,0,1,2,2
2021,      069608401,5,696,84,1,1,0,1,2,1
2021,      069608701,3,696,87,1,1,3,1,1,1
2021,      069608701,4,696,87,1,1,0,1,1,2
2021,      069608701,5,696,87,1,1,5,1,2,3
2021,      069608801,3,696,88,1,1,1,1,2,1
2021,      069700201,4,697,2,1,1,3,1,2,1
2021,      069700301,3,697,3,1,1,3,1,1,1
2021,      069700301,5,697,3,1,1,5,1,2,2
2021,      069700401,4,697,4,1,1,0,1,2,1
